WKT,name
"POLYGON ((-81.9986227 40.0777602, -81.9986227 38.7619500, -77.1605469 38.7619500, -77.1605469 40.0777602, -81.9986227 40.0777602))","Germantown"
"POLYGON ((-77.1605469 38.8916500, -77.1605469 37.6355500, -76.9654500 37.6355500, -76.9654500 38.8916500, -77.1605469 38.8916500))","Arlington"
"POLYGON ((-77.1605469 40.0777602, -77.1605469 38.8916500, -76.9654500 38.8916500, -76.9654500 40.0777602, -77.1605469 40.0777602))","Washington"
"POLYGON ((-76.9654500 39.8352188, -76.9654500 36.0319375, -76.0780000 36.0319375, -76.0780000 39.8352188, -76.9654500 39.8352188))","Baltimore"
"POLYGON ((-76.0780000 38.2375000, -76.0780000 36.0319375, -66.0761000 36.0319375, -66.0761000 38.2375000, -76.0780000 38.2375000))","Virginia Beach"
"POLYGON ((-76.0780000 39.8352188, -76.0780000 38.2375000, -66.0761000 38.2375000, -66.0761000 39.8352188, -76.0780000 39.8352188))","Wilmington"
"POLYGON ((-76.9654500 40.0248500, -76.9654500 39.8352188, -75.1331844 39.8352188, -75.1331844 40.0248500, -76.9654500 40.0248500))","Philadelphia"
"POLYGON ((-76.9654500 40.0777602, -76.9654500 40.0248500, -75.1331844 40.0248500, -75.1331844 40.0777602, -76.9654500 40.0777602))","Lancaster"
"POLYGON ((-75.1331844 39.9628000, -75.1331844 39.8352188, -66.0761000 39.8352188, -66.0761000 39.9628000, -75.1331844 39.9628000))","Camden"
"POLYGON ((-75.1331844 40.0777602, -75.1331844 39.9628000, -66.0761000 39.9628000, -66.0761000 40.0777602, -75.1331844 40.0777602))","Toms River"
"POLYGON ((-87.8008139 41.0079500, -87.8008139 40.0777602, -86.3172500 40.0777602, -86.3172500 41.0079500, -87.8008139 41.0079500))","Lafayette"
"POLYGON ((-87.8008139 41.8059500, -87.8008139 41.0079500, -86.3172500 41.0079500, -86.3172500 41.8059500, -87.8008139 41.8059500))","Hammond"
"POLYGON ((-86.3172500 41.3827500, -86.3172500 40.0777602, -83.8678000 40.0777602, -83.8678000 41.3827500, -86.3172500 41.3827500))","Fort Wayne"
"POLYGON ((-86.3172500 41.8059500, -86.3172500 41.3827500, -83.8678000 41.3827500, -83.8678000 41.8059500, -86.3172500 41.8059500))","South Bend"
"POLYGON ((-87.8008139 41.8410000, -87.8008139 41.8059500, -86.6737500 41.8059500, -86.6737500 41.8410000, -87.8008139 41.8410000))","Chicago"
"POLYGON ((-87.8008139 42.3193812, -87.8008139 41.8410000, -86.6737500 41.8410000, -86.6737500 42.3193812, -87.8008139 42.3193812))","Cicero"
"POLYGON ((-86.6737500 42.3193812, -86.6737500 41.8059500, -83.8678000 41.8059500, -83.8678000 42.3193812, -86.6737500 42.3193812))","Kalamazoo"
"POLYGON ((-83.8678000 41.2603500, -83.8678000 40.0777602, -81.0801500 40.0777602, -81.0801500 41.2603500, -83.8678000 41.2603500))","Akron"
"POLYGON ((-83.8678000 41.4725625, -83.8678000 41.2603500, -81.0801500 41.2603500, -81.0801500 41.4725625, -83.8678000 41.4725625))","Lorain"
"POLYGON ((-81.0801500 40.7176500, -81.0801500 40.0777602, -76.9177000 40.0777602, -76.9177000 40.7176500, -81.0801500 40.7176500))","Pittsburgh"
"POLYGON ((-81.0801500 41.4725625, -81.0801500 40.7176500, -76.9177000 40.7176500, -76.9177000 41.4725625, -81.0801500 41.4725625))","New Castle"
"POLYGON ((-83.8678000 41.9698500, -83.8678000 41.4725625, -81.9021500 41.4725625, -81.9021500 41.9698500, -83.8678000 41.9698500))","Toledo"
"POLYGON ((-83.8678000 42.3193812, -83.8678000 41.9698500, -81.9021500 41.9698500, -81.9021500 42.3193812, -83.8678000 42.3193812))","Ann Arbor"
"POLYGON ((-81.9021500 41.7965500, -81.9021500 41.4725625, -76.9177000 41.4725625, -76.9177000 41.7965500, -81.9021500 41.7965500))","Cleveland"
"POLYGON ((-81.9021500 42.3193812, -81.9021500 41.7965500, -76.9177000 41.7965500, -76.9177000 42.3193812, -81.9021500 42.3193812))","Erie"
"POLYGON ((-87.8008139 42.8380500, -87.8008139 42.3193812, -84.4009500 42.3193812, -84.4009500 42.8380500, -87.8008139 42.8380500))","Lansing"
"POLYGON ((-87.8008139 43.0769875, -87.8008139 42.8380500, -84.4009500 42.8380500, -84.4009500 43.0769875, -87.8008139 43.0769875))","Grand Rapids"
"POLYGON ((-84.4009500 42.8026500, -84.4009500 42.3193812, -83.1242000 42.3193812, -83.1242000 42.8026500, -84.4009500 42.8026500))","Troy"
"POLYGON ((-84.4009500 43.0769875, -84.4009500 42.8026500, -83.1242000 42.8026500, -83.1242000 43.0769875, -84.4009500 43.0769875))","Flint"
"POLYGON ((-87.8008139 44.8860500, -87.8008139 43.0769875, -85.6791500 43.0769875, -85.6791500 44.8860500, -87.8008139 44.8860500))","Muskegon"
"POLYGON ((-87.8008139 49.8881000, -87.8008139 44.8860500, -85.6791500 44.8860500, -85.6791500 49.8881000, -87.8008139 49.8881000))","Marquette"
"POLYGON ((-85.6791500 49.8881000, -85.6791500 43.0769875, -83.1242000 43.0769875, -83.1242000 49.8881000, -85.6791500 49.8881000))","Saginaw"
"POLYGON ((-83.1242000 42.4384000, -83.1242000 42.3193812, -82.0389750 42.3193812, -82.0389750 42.4384000, -83.1242000 42.4384000))","Detroit"
"POLYGON ((-83.1242000 43.1533875, -83.1242000 42.4384000, -82.0389750 42.4384000, -82.0389750 43.1533875, -83.1242000 43.1533875))","Warren"
"POLYGON ((-82.0389750 42.9427000, -82.0389750 42.3193812, -76.9177000 42.3193812, -76.9177000 42.9427000, -82.0389750 42.9427000))","Buffalo"
"POLYGON ((-82.0389750 43.1533875, -82.0389750 42.9427000, -76.9177000 42.9427000, -76.9177000 43.1533875, -82.0389750 43.1533875))","London"
"POLYGON ((-83.1242000 45.0450000, -83.1242000 43.1533875, -79.5252125 43.1533875, -79.5252125 45.0450000, -83.1242000 45.0450000))","Mississauga"
"POLYGON ((-83.1242000 49.8881000, -83.1242000 45.0450000, -79.5252125 45.0450000, -79.5252125 49.8881000, -83.1242000 49.8881000))","Sudbury"
"POLYGON ((-79.5252125 43.4548500, -79.5252125 43.1533875, -76.9177000 43.1533875, -76.9177000 43.4548500, -79.5252125 43.4548500))","Rochester"
"POLYGON ((-79.5252125 49.8881000, -79.5252125 43.4548500, -76.9177000 43.4548500, -76.9177000 49.8881000, -79.5252125 49.8881000))","Toronto"
"POLYGON ((-76.9177000 40.4099000, -76.9177000 40.0777602, -74.4203500 40.0777602, -74.4203500 40.4099000, -76.9177000 40.4099000))","Trenton"
"POLYGON ((-76.9177000 40.7224641, -76.9177000 40.4099000, -74.4203500 40.4099000, -74.4203500 40.7224641, -76.9177000 40.7224641))","Allentown"
"POLYGON ((-74.4203500 40.6921000, -74.4203500 40.0777602, -73.9446625 40.0777602, -73.9446625 40.6921000, -74.4203500 40.6921000))","Elizabeth"
"POLYGON ((-74.4203500 40.7224641, -74.4203500 40.6921000, -73.9446625 40.6921000, -73.9446625 40.7224641, -74.4203500 40.7224641))","Jersey City"
"POLYGON ((-76.9177000 41.7529000, -76.9177000 40.7224641, -74.9502500 40.7224641, -74.9502500 41.7529000, -76.9177000 41.7529000))","Scranton"
"POLYGON ((-76.9177000 42.1029367, -76.9177000 41.7529000, -74.9502500 41.7529000, -74.9502500 42.1029367, -76.9177000 42.1029367))","Binghamton"
"POLYGON ((-74.9502500 40.9393500, -74.9502500 40.7224641, -73.9446625 40.7224641, -73.9446625 40.9393500, -74.9502500 40.9393500))","Newark"
"POLYGON ((-74.9502500 42.1029367, -74.9502500 40.9393500, -73.9446625 40.9393500, -73.9446625 42.1029367, -74.9502500 42.1029367))","New City"
"POLYGON ((-73.9446625 40.8204500, -73.9446625 40.0777602, -73.7567250 40.0777602, -73.7567250 40.8204500, -73.9446625 40.8204500))","New York"
"POLYGON ((-73.9446625 40.9529250, -73.9446625 40.8204500, -73.7567250 40.8204500, -73.7567250 40.9529250, -73.9446625 40.9529250))","Yonkers"
"POLYGON ((-73.7567250 40.7234000, -73.7567250 40.0777602, -66.0761000 40.0777602, -66.0761000 40.7234000, -73.7567250 40.7234000))","Hempstead"
"POLYGON ((-73.7567250 40.9529250, -73.7567250 40.7234000, -66.0761000 40.7234000, -66.0761000 40.9529250, -73.7567250 40.9529250))","Brentwood"
"POLYGON ((-73.9446625 41.4789500, -73.9446625 40.9529250, -72.3070500 40.9529250, -72.3070500 41.4789500, -73.9446625 41.4789500))","Bridgeport"
"POLYGON ((-73.9446625 42.1029367, -73.9446625 41.4789500, -72.3070500 41.4789500, -72.3070500 42.1029367, -73.9446625 42.1029367))","Hartford"
"POLYGON ((-72.3070500 42.1029367, -72.3070500 40.9529250, -66.0761000 40.9529250, -66.0761000 42.1029367, -72.3070500 42.1029367))","Providence"
"POLYGON ((-76.9177000 42.8535500, -76.9177000 42.1029367, -73.4405500 42.1029367, -73.4405500 42.8535500, -76.9177000 42.8535500))","Albany"
"POLYGON ((-76.9177000 44.7163500, -76.9177000 42.8535500, -73.4405500 42.8535500, -73.4405500 44.7163500, -76.9177000 44.7163500))","Syracuse"
"POLYGON ((-73.4405500 43.3015500, -73.4405500 42.1029367, -72.3683500 42.1029367, -72.3683500 43.3015500, -73.4405500 43.3015500))","Springfield"
"POLYGON ((-73.4405500 44.7163500, -73.4405500 43.3015500, -72.3683500 43.3015500, -72.3683500 44.7163500, -73.4405500 44.7163500))","Burlington"
"POLYGON ((-76.9177000 45.4540000, -76.9177000 44.7163500, -74.6283500 44.7163500, -74.6283500 45.4540000, -76.9177000 45.4540000))","Ottawa"
"POLYGON ((-76.9177000 49.8881000, -76.9177000 45.4540000, -74.6283500 45.4540000, -74.6283500 49.8881000, -76.9177000 49.8881000))","Gatineau"
"POLYGON ((-74.6283500 45.5461000, -74.6283500 44.7163500, -72.3683500 44.7163500, -72.3683500 45.5461000, -74.6283500 45.5461000))","Montreal"
"POLYGON ((-74.6283500 49.8881000, -74.6283500 45.5461000, -72.3683500 45.5461000, -72.3683500 49.8881000, -74.6283500 49.8881000))","Laval"
"POLYGON ((-72.3683500 42.3776000, -72.3683500 42.1029367, -71.1479500 42.1029367, -71.1479500 42.3776000, -72.3683500 42.3776000))","Norfolk"
"POLYGON ((-72.3683500 42.7035000, -72.3683500 42.3776000, -71.1479500 42.3776000, -71.1479500 42.7035000, -72.3683500 42.7035000))","Lowell"
"POLYGON ((-71.1479500 42.3984500, -71.1479500 42.1029367, -66.0761000 42.1029367, -66.0761000 42.3984500, -71.1479500 42.3984500))","Boston"
"POLYGON ((-71.1479500 42.7035000, -71.1479500 42.3984500, -66.0761000 42.3984500, -66.0761000 42.7035000, -71.1479500 42.7035000))","Lynn"
"POLYGON ((-72.3683500 44.8993500, -72.3683500 42.7035000, -70.7736250 42.7035000, -70.7736250 44.8993500, -72.3683500 44.8993500))","Manchester"
"POLYGON ((-72.3683500 49.8881000, -72.3683500 44.8993500, -70.7736250 44.8993500, -70.7736250 49.8881000, -72.3683500 49.8881000))","Quebec City"
"POLYGON ((-70.7736250 44.4789500, -70.7736250 42.7035000, -66.0761000 42.7035000, -66.0761000 44.4789500, -70.7736250 44.4789500))","Portland"
"POLYGON ((-70.7736250 49.8881000, -70.7736250 44.4789500, -66.0761000 44.4789500, -66.0761000 49.8881000, -70.7736250 49.8881000))","Saint John"
